"V1","V2","V3","V4","V5"
"19900703",1200,0,21.1,"YSI"
"19900719",1200,-2300,8.6,"YSI"
"19900719",1200,-2200,8.6,"YSI"
"19900719",1200,-2100,8.7,"YSI"
"19900719",1200,-2000,8.8,"YSI"
"19900719",1200,-1900,8.9,"YSI"
"19900719",1200,-1800,9.3,"YSI"
"19900719",1200,-1700,9.6,"YSI"
"19900719",1200,-1600,10,"YSI"
"19900719",1200,-1500,10.5,"YSI"
"19900719",1200,-1400,11.4,"YSI"
"19900719",1200,-1300,12.1,"YSI"
"19900719",1200,-1200,13.1,"YSI"
"19900719",1200,-1100,14.1,"YSI"
"19900719",1200,-1000,16.1,"YSI"
"19900719",1200,-900,18,"YSI"
"19900719",1200,-800,20.6,"YSI"
"19900719",1200,-700,21.5,"YSI"
"19900719",1200,-600,21.8,"YSI"
"19900719",1200,-500,22.1,"YSI"
"19900719",1200,-400,22.3,"YSI"
"19900719",1200,-300,22.7,"YSI"
"19900719",1200,-200,23.6,"YSI"
"19900719",1200,-100,23.8,"YSI"
"19900719",1200,0,24.1,"YSI"
"19900731",1200,-2300,8.6,"YSI"
"19900731",1200,-2200,8.6,"YSI"
"19900731",1200,-2100,8.7,"YSI"
"19900731",1200,-2000,8.9,"YSI"
"19900731",1200,-1900,9.2,"YSI"
"19900731",1200,-1800,9.6,"YSI"
"19900731",1200,-1700,10.1,"YSI"
"19900731",1200,-1600,10.6,"YSI"
"19900731",1200,-1500,11.4,"YSI"
"19900731",1200,-1400,11.9,"YSI"
"19900731",1200,-1300,12.6,"YSI"
"19900731",1200,-1200,13.7,"YSI"
"19900731",1200,-1100,15.2,"YSI"
"19900731",1200,-1000,16.7,"YSI"
"19900731",1200,-900,19.4,"YSI"
"19900731",1200,-800,22.2,"YSI"
"19900731",1200,-700,23.3,"YSI"
"19900731",1200,-600,24,"YSI"
"19900731",1200,-500,24.4,"YSI"
"19900731",1200,-400,24.5,"YSI"
"19900731",1200,-300,24.5,"YSI"
"19900731",1200,-200,24.5,"YSI"
"19900731",1200,-100,24.5,"YSI"
"19900731",1200,0,24.6,"YSI"
"19900811",1200,-2300,8.6,"YSI"
"19900811",1200,-2200,8.6,"YSI"
"19900811",1200,-2100,8.7,"YSI"
"19900811",1200,-2000,8.9,"YSI"
"19900811",1200,-1900,9.1,"YSI"
"19900811",1200,-1800,9.6,"YSI"
"19900811",1200,-1700,10.2,"YSI"
"19900811",1200,-1600,10.7,"YSI"
"19900811",1200,-1500,11.3,"YSI"
"19900811",1200,-1400,12.2,"YSI"
"19900811",1200,-1300,13.1,"YSI"
"19900811",1200,-1200,14.3,"YSI"
"19900811",1200,-1100,15.8,"YSI"
"19900811",1200,-1000,18.1,"YSI"
"19900811",1200,-900,20.6,"YSI"
"19900811",1200,-800,22.8,"YSI"
"19900811",1200,-700,23,"YSI"
"19900811",1200,-600,23,"YSI"
"19900811",1200,-500,23,"YSI"
"19900811",1200,-400,23,"YSI"
"19900811",1200,-300,23,"YSI"
"19900811",1200,-200,23,"YSI"
"19900811",1200,-100,23.1,"YSI"
"19900811",1200,0,23.1,"YSI"
"19900903",1200,-2200,9.3,"YSI"
"19900903",1200,-2100,9.6,"YSI"
"19900903",1200,-2000,9.8,"YSI"
"19900903",1200,-1900,10.1,"YSI"
"19900903",1200,-1800,10.4,"YSI"
"19900903",1200,-1700,10.8,"YSI"
"19900903",1200,-1600,11.4,"YSI"
"19900903",1200,-1500,12.2,"YSI"
"19900903",1200,-1400,13.2,"YSI"
"19900903",1200,-1300,14.1,"YSI"
"19900903",1200,-1200,15.1,"YSI"
"19900903",1200,-1100,17.4,"YSI"
"19900903",1200,-1000,19.5,"YSI"
"19900903",1200,-900,21.8,"YSI"
"19900903",1200,-800,22.4,"YSI"
"19900903",1200,-700,22.5,"YSI"
"19900903",1200,-600,22.5,"YSI"
"19900903",1200,-500,22.4,"YSI"
"19900903",1200,-400,22.4,"YSI"
"19900903",1200,-300,22.1,"YSI"
"19900903",1200,-200,22.3,"YSI"
"19900903",1200,-100,22.1,"YSI"
"19900903",1200,0,21.8,"YSI"
"19900914",1200,-2300,8.7,"YSI"
"19900914",1200,-2200,8.8,"YSI"
"19900914",1200,-2100,8.9,"YSI"
"19900914",1200,-2000,9.1,"YSI"
"19900914",1200,-1900,9.4,"YSI"
"19900914",1200,-1800,9.9,"YSI"
"19900914",1200,-1700,10.4,"YSI"
"19900914",1200,-1600,11.1,"YSI"
"19900914",1200,-1500,12,"YSI"
"19900914",1200,-1400,13,"YSI"
"19900914",1200,-1300,14.1,"YSI"
"19900914",1200,-1200,15.4,"YSI"
"19900914",1200,-1100,17.7,"YSI"
"19900914",1200,-1000,20.9,"YSI"
"19900914",1200,-900,21.7,"YSI"
"19900914",1200,-800,21.9,"YSI"
"19900914",1200,-700,22,"YSI"
"19900914",1200,-600,22.1,"YSI"
"19900914",1200,-500,22.3,"YSI"
"19900914",1200,-400,22.4,"YSI"
"19900914",1200,-300,22.5,"YSI"
"19900914",1200,-200,22.5,"YSI"
"19900914",1200,-100,22.6,"YSI"
"19900914",1200,0,22.7,"YSI"
"19901019",1200,-2300,8.8,"YSI"
"19901019",1200,-2200,8.8,"YSI"
"19901019",1200,-2100,8.9,"YSI"
"19901019",1200,-2000,9.1,"YSI"
"19901019",1200,-1900,9.3,"YSI"
"19901019",1200,-1800,9.8,"YSI"
"19901019",1200,-1700,10.3,"YSI"
"19901019",1200,-1600,10.9,"YSI"
"19901019",1200,-1500,12,"YSI"
"19901019",1200,-1400,13.6,"YSI"
"19901019",1200,-1300,16.4,"YSI"
"19901019",1200,-1200,16.3,"YSI"
"19901019",1200,-1100,16.4,"YSI"
"19901019",1200,-1000,16.4,"YSI"
"19901019",1200,-900,16.5,"YSI"
"19901019",1200,-800,16.5,"YSI"
"19901019",1200,-700,16.5,"YSI"
"19901019",1200,-600,16.5,"YSI"
"19901019",1200,-500,16.5,"YSI"
"19901019",1200,-400,16.5,"YSI"
"19901019",1200,-300,16.5,"YSI"
"19901019",1200,-200,16.5,"YSI"
"19901019",1200,-100,16.5,"YSI"
"19901019",1200,0,16.4,"YSI"
"19901119",1200,-2300,7.8,"YSI"
"19901119",1200,-2200,7.8,"YSI"
"19901119",1200,-2100,7.9,"YSI"
"19901119",1200,-2000,7.9,"YSI"
"19901119",1200,-1900,7.9,"YSI"
"19901119",1200,-1800,7.9,"YSI"
"19901119",1200,-1700,7.9,"YSI"
"19901119",1200,-1600,7.9,"YSI"
"19901119",1200,-1500,7.9,"YSI"
"19901119",1200,-1400,7.9,"YSI"
"19901119",1200,-1300,7.9,"YSI"
"19901119",1200,-1200,7.9,"YSI"
"19901119",1200,-1100,7.9,"YSI"
"19901119",1200,-1000,7.9,"YSI"
"19901119",1200,-900,7.9,"YSI"
"19901119",1200,-800,7.9,"YSI"
"19901119",1200,-700,7.9,"YSI"
"19901119",1200,-600,7.9,"YSI"
"19901119",1200,-500,7.9,"YSI"
"19901119",1200,-400,7.9,"YSI"
"19901119",1200,-300,7.9,"YSI"
"19901119",1200,-200,7.9,"YSI"
"19901119",1200,-100,7.9,"YSI"
"19901119",1200,0,7.9,"YSI"
"19901213",1200,-2200,4.8,"YSI"
"19901213",1200,-2100,4.8,"YSI"
"19901213",1200,-2000,4.8,"YSI"
"19901213",1200,-1900,4.8,"YSI"
"19901213",1200,-1800,4.8,"YSI"
"19901213",1200,-1700,4.8,"YSI"
"19901213",1200,-1600,4.8,"YSI"
"19901213",1200,-1500,4.8,"YSI"
"19901213",1200,-1400,4.8,"YSI"
"19901213",1200,-1300,4.8,"YSI"
"19901213",1200,-1200,4.8,"YSI"
"19901213",1200,-1100,4.8,"YSI"
"19901213",1200,-1000,4.8,"YSI"
"19901213",1200,-900,4.8,"YSI"
"19901213",1200,-800,4.8,"YSI"
"19901213",1200,-700,4.9,"YSI"
"19901213",1200,-600,4.9,"YSI"
"19901213",1200,-500,4.9,"YSI"
"19901213",1200,-400,4.9,"YSI"
"19901213",1200,-300,4.9,"YSI"
"19901213",1200,-200,4.9,"YSI"
"19901213",1200,-100,4.9,"YSI"
"19901213",1200,0,4.9,"YSI"
"19910119",1200,-2100,4,"YSI"
"19910119",1200,-2000,4,"YSI"
"19910119",1200,-1900,4,"YSI"
"19910119",1200,-1800,4,"YSI"
"19910119",1200,-1700,4,"YSI"
"19910119",1200,-1600,4,"YSI"
"19910119",1200,-1500,3.9,"YSI"
"19910119",1200,-1400,3.9,"YSI"
"19910119",1200,-1300,3.9,"YSI"
"19910119",1200,-1200,3.8,"YSI"
"19910119",1200,-1100,3.8,"YSI"
"19910119",1200,-1000,3.8,"YSI"
"19910119",1200,-900,3.8,"YSI"
"19910119",1200,-800,3.8,"YSI"
"19910119",1200,-700,3.8,"YSI"
"19910119",1200,-600,3.8,"YSI"
"19910119",1200,-500,3.8,"YSI"
"19910119",1200,-400,3.8,"YSI"
"19910119",1200,-300,3.8,"YSI"
"19910119",1200,-200,3.8,"YSI"
"19910119",1200,-100,3.7,"YSI"
"19910119",1200,0,3.2,"YSI"
"19910224",1200,-2200,4.4,"YSI"
"19910224",1200,-2100,4.4,"YSI"
"19910224",1200,-2000,4.3,"YSI"
"19910224",1200,-1900,4.3,"YSI"
"19910224",1200,-1800,4.3,"YSI"
"19910224",1200,-1700,4.3,"YSI"
"19910224",1200,-1600,4.2,"YSI"
"19910224",1200,-1500,4.2,"YSI"
"19910224",1200,-1400,4.2,"YSI"
"19910224",1200,-1300,4.2,"YSI"
"19910224",1200,-1200,4.2,"YSI"
"19910224",1200,-1100,4.2,"YSI"
"19910224",1200,-1000,4.2,"YSI"
"19910224",1200,-900,4.2,"YSI"
"19910224",1200,-800,4.3,"YSI"
"19910224",1200,-700,4.3,"YSI"
"19910224",1200,-600,4.3,"YSI"
"19910224",1200,-500,4.4,"YSI"
"19910224",1200,-400,4.4,"YSI"
"19910224",1200,-300,4.3,"YSI"
"19910224",1200,-200,4.3,"YSI"
"19910224",1200,-100,4.3,"YSI"
"19910224",1200,0,4.3,"YSI"
"19910317",1200,-2200,3.8,"YSI"
"19910317",1200,-2100,3.7,"YSI"
"19910317",1200,-2000,3.7,"YSI"
"19910317",1200,-1900,3.6,"YSI"
"19910317",1200,-1800,3.6,"YSI"
"19910317",1200,-1700,3.5,"YSI"
"19910317",1200,-1600,3.5,"YSI"
"19910317",1200,-1500,3.4,"YSI"
"19910317",1200,-1400,3.4,"YSI"
"19910317",1200,-1300,3.4,"YSI"
"19910317",1200,-1200,3.4,"YSI"
"19910317",1200,-1100,3.4,"YSI"
"19910317",1200,-1000,3.4,"YSI"
"19910317",1200,-900,3.4,"YSI"
"19910317",1200,-800,3.4,"YSI"
"19910317",1200,-700,3.4,"YSI"
"19910317",1200,-600,3.4,"YSI"
"19910317",1200,-500,3.4,"YSI"
"19910317",1200,-400,3.4,"YSI"
"19910317",1200,-300,3.4,"YSI"
"19910317",1200,-200,3.5,"YSI"
"19910317",1200,-100,3.5,"YSI"
"19910317",1200,0,3.6,"YSI"
"19910413",1200,-2300,5,"YSI"
"19910413",1200,-2200,5,"YSI"
"19910413",1200,-2100,5,"YSI"
"19910413",1200,-2000,5.1,"YSI"
"19910413",1200,-1900,5.1,"YSI"
"19910413",1200,-1800,5.1,"YSI"
"19910413",1200,-1700,5.3,"YSI"
"19910413",1200,-1600,5.4,"YSI"
"19910413",1200,-1500,5.4,"YSI"
"19910413",1200,-1400,5.5,"YSI"
"19910413",1200,-1300,5.6,"YSI"
"19910413",1200,-1200,5.8,"YSI"
"19910413",1200,-1100,6,"YSI"
"19910413",1200,-1000,6.7,"YSI"
"19910413",1200,-900,7.1,"YSI"
"19910413",1200,-800,8.3,"YSI"
"19910413",1200,-700,8.3,"YSI"
"19910413",1200,-600,8.3,"YSI"
"19910413",1200,-500,8.3,"YSI"
"19910413",1200,-400,8.3,"YSI"
"19910413",1200,-300,8.2,"YSI"
"19910413",1200,-200,8.2,"YSI"
"19910413",1200,-100,8.2,"YSI"
"19910413",1200,0,8.1,"YSI"
"19910517",1200,-2200,5.7,"YSI"
"19910517",1200,-2100,5.7,"YSI"
"19910517",1200,-2000,5.7,"YSI"
"19910517",1200,-1900,5.8,"YSI"
"19910517",1200,-1800,5.9,"YSI"
"19910517",1200,-1700,6,"YSI"
"19910517",1200,-1600,6,"YSI"
"19910517",1200,-1500,6.6,"YSI"
"19910517",1200,-1400,7,"YSI"
"19910517",1200,-1300,7.4,"YSI"
"19910517",1200,-1200,8.2,"YSI"
"19910517",1200,-1100,8.9,"YSI"
"19910517",1200,-1000,9.9,"YSI"
"19910517",1200,-900,10.6,"YSI"
"19910517",1200,-800,11.6,"YSI"
"19910517",1200,-700,12.7,"YSI"
"19910517",1200,-600,13.9,"YSI"
"19910517",1200,-500,14.8,"YSI"
"19910517",1200,-400,15.3,"YSI"
"19910517",1200,-300,17.6,"YSI"
"19910517",1200,-200,19.1,"YSI"
"19910517",1200,-100,19.2,"YSI"
"19910517",1200,0,19.2,"YSI"
"19910603",1200,-2200,6.2,"YSI"
"19910603",1200,-2100,6.3,"YSI"
"19910603",1200,-2000,6.4,"YSI"
"19910603",1200,-1900,6.5,"YSI"
"19910603",1200,-1800,6.6,"YSI"
"19910603",1200,-1700,6.9,"YSI"
"19910603",1200,-1600,7.2,"YSI"
"19910603",1200,-1500,7.7,"YSI"
"19910603",1200,-1400,8.2,"YSI"
"19910603",1200,-1300,8.9,"YSI"
"19910603",1200,-1200,9.7,"YSI"
"19910603",1200,-1100,10.9,"YSI"
"19910603",1200,-1000,12,"YSI"
"19910603",1200,-900,13.3,"YSI"
"19910603",1200,-800,14.9,"YSI"
"19910603",1200,-700,16.1,"YSI"
"19910603",1200,-600,17.8,"YSI"
"19910603",1200,-500,19.2,"YSI"
"19910603",1200,-400,21.5,"YSI"
"19910603",1200,-300,22.5,"YSI"
"19910603",1200,-200,22.6,"YSI"
"19910603",1200,-100,22.7,"YSI"
"19910603",1200,0,22.8,"YSI"
"19910617",1200,-2200,6.5,"YSI"
"19910617",1200,-2100,6.5,"YSI"
"19910617",1200,-2000,6.5,"YSI"
"19910617",1200,-1900,6.7,"YSI"
"19910617",1200,-1800,6.9,"YSI"
"19910617",1200,-1700,7.3,"YSI"
"19910617",1200,-1600,7.8,"YSI"
"19910617",1200,-1500,8.3,"YSI"
"19910617",1200,-1400,8.9,"YSI"
"19910617",1200,-1300,9.5,"YSI"
"19910617",1200,-1200,10.4,"YSI"
"19910617",1200,-1100,11.9,"YSI"
"19910617",1200,-1000,13.3,"YSI"
"19910617",1200,-900,15.7,"YSI"
"19910617",1200,-800,17,"YSI"
"19910617",1200,-700,19.4,"YSI"
"19910617",1200,-600,20.8,"YSI"
"19910617",1200,-500,21.2,"YSI"
"19910617",1200,-400,21.4,"YSI"
"19910617",1200,-300,22.2,"YSI"
"19910617",1200,-200,22.3,"YSI"
"19910617",1200,-100,22.5,"YSI"
"19910617",1200,0,22.6,"YSI"
"19910701",1200,-2200,6.9,"YSI"
"19910701",1200,-2100,6.9,"YSI"
"19910701",1200,-2000,7,"YSI"
"19910701",1200,-1900,7.1,"YSI"
"19910701",1200,-1800,7.4,"YSI"
"19910701",1200,-1700,7.6,"YSI"
"19910701",1200,-1600,8.3,"YSI"
"19910701",1200,-1500,8.8,"YSI"
"19910701",1200,-1400,9.9,"YSI"
"19910701",1200,-1300,10.7,"YSI"
"19910701",1200,-1200,11.3,"YSI"
"19910701",1200,-1100,12.9,"YSI"
"19910701",1200,-1000,15,"YSI"
"19910701",1200,-900,16.9,"YSI"
"19910701",1200,-800,19,"YSI"
"19910701",1200,-700,22.3,"YSI"
"19910701",1200,-600,22.7,"YSI"
"19910701",1200,-500,23.3,"YSI"
"19910701",1200,-400,23.3,"YSI"
"19910701",1200,-300,23.3,"YSI"
"19910701",1200,-200,23.4,"YSI"
"19910701",1200,-100,23.5,"YSI"
"19910701",1200,0,23.5,"YSI"
"19910715",1200,-2300,7.1,"YSI"
"19910715",1200,-2200,7.2,"YSI"
"19910715",1200,-2100,7.2,"YSI"
"19910715",1200,-2000,7.3,"YSI"
"19910715",1200,-1900,7.5,"YSI"
"19910715",1200,-1800,7.8,"YSI"
"19910715",1200,-1700,8.3,"YSI"
"19910715",1200,-1600,8.8,"YSI"
"19910715",1200,-1500,9.9,"YSI"
"19910715",1200,-1400,11.1,"YSI"
"19910715",1200,-1300,11.4,"YSI"
"19910715",1200,-1200,12.4,"YSI"
"19910715",1200,-1100,14,"YSI"
"19910715",1200,-1000,16,"YSI"
"19910715",1200,-900,18.3,"YSI"
"19910715",1200,-800,21.9,"YSI"
"19910715",1200,-700,22.5,"YSI"
"19910715",1200,-600,22.6,"YSI"
"19910715",1200,-500,22.6,"YSI"
"19910715",1200,-400,22.6,"YSI"
"19910715",1200,-300,22.6,"YSI"
"19910715",1200,-200,22.7,"YSI"
"19910715",1200,-100,22.8,"YSI"
"19910715",1200,0,22.9,"YSI"
"19910729",1200,-2300,7.4,"YSI"
"19910729",1200,-2200,7.5,"YSI"
"19910729",1200,-2100,7.6,"YSI"
"19910729",1200,-2000,7.8,"YSI"
"19910729",1200,-1900,8,"YSI"
"19910729",1200,-1800,8.3,"YSI"
"19910729",1200,-1700,8.8,"YSI"
"19910729",1200,-1600,9.5,"YSI"
"19910729",1200,-1500,10.3,"YSI"
"19910729",1200,-1400,11.4,"YSI"
"19910729",1200,-1300,12.4,"YSI"
"19910729",1200,-1200,13.7,"YSI"
"19910729",1200,-1100,15.6,"YSI"
"19910729",1200,-1000,18.1,"YSI"
"19910729",1200,-900,20.6,"YSI"
"19910729",1200,-800,23.6,"YSI"
"19910729",1200,-700,23.9,"YSI"
"19910729",1200,-600,24,"YSI"
"19910729",1200,-500,24,"YSI"
"19910729",1200,-400,24,"YSI"
"19910729",1200,-300,24,"YSI"
"19910729",1200,-200,24,"YSI"
"19910729",1200,-100,23.9,"YSI"
"19910729",1200,0,23.8,"YSI"
"19910812",1200,-2200,7.6,"YSI"
"19910812",1200,-2100,7.7,"YSI"
"19910812",1200,-2000,7.9,"YSI"
"19910812",1200,-1900,8.3,"YSI"
"19910812",1200,-1800,8.8,"YSI"
"19910812",1200,-1700,9.2,"YSI"
"19910812",1200,-1600,10,"YSI"
"19910812",1200,-1500,10.9,"YSI"
"19910812",1200,-1400,12.1,"YSI"
"19910812",1200,-1300,13.4,"YSI"
"19910812",1200,-1200,15,"YSI"
"19910812",1200,-1100,16.9,"YSI"
"19910812",1200,-1000,19.8,"YSI"
"19910812",1200,-900,22.8,"YSI"
"19910812",1200,-800,22.9,"YSI"
"19910812",1200,-700,22.9,"YSI"
"19910812",1200,-600,22.9,"YSI"
"19910812",1200,-500,23,"YSI"
"19910812",1200,-400,23,"YSI"
"19910812",1200,-300,23,"YSI"
"19910812",1200,-200,23.1,"YSI"
"19910812",1200,-100,23.2,"YSI"
"19910812",1200,0,23.3,"YSI"
"19910826",1200,-2300,7.6,"YSI"
"19910826",1200,-2200,7.7,"YSI"
"19910826",1200,-2100,7.8,"YSI"
"19910826",1200,-2000,8,"YSI"
"19910826",1200,-1900,8.3,"YSI"
"19910826",1200,-1800,8.6,"YSI"
"19910826",1200,-1700,9.2,"YSI"
"19910826",1200,-1600,10,"YSI"
"19910826",1200,-1500,10.9,"YSI"
"19910826",1200,-1400,12.2,"YSI"
"19910826",1200,-1300,13.7,"YSI"
"19910826",1200,-1200,15.7,"YSI"
"19910826",1200,-1100,18.1,"YSI"
"19910826",1200,-1000,21.8,"YSI"
"19910826",1200,-900,22.8,"YSI"
"19910826",1200,-800,22.9,"YSI"
"19910826",1200,-700,23,"YSI"
"19910826",1200,-600,23,"YSI"
"19910826",1200,-500,23,"YSI"
"19910826",1200,-400,23,"YSI"
"19910826",1200,-300,23.1,"YSI"
"19910826",1200,-200,23.1,"YSI"
"19910826",1200,-100,23.4,"YSI"
"19910826",1200,0,23.6,"YSI"
"19910908",1200,-2300,7.6,"YSI"
"19910908",1200,-2200,7.6,"YSI"
"19910908",1200,-2100,7.7,"YSI"
"19910908",1200,-2000,7.8,"YSI"
"19910908",1200,-1900,8.1,"YSI"
"19910908",1200,-1800,8.4,"YSI"
"19910908",1200,-1700,9.3,"YSI"
"19910908",1200,-1600,10.2,"YSI"
"19910908",1200,-1500,11.1,"YSI"
"19910908",1200,-1400,12.5,"YSI"
"19910908",1200,-1300,14.2,"YSI"
"19910908",1200,-1200,15.9,"YSI"
"19910908",1200,-1100,19.3,"YSI"
"19910908",1200,-1000,22,"YSI"
"19910908",1200,-900,22.1,"YSI"
"19910908",1200,-800,22.2,"YSI"
"19910908",1200,-700,22.3,"YSI"
"19910908",1200,-600,22.3,"YSI"
"19910908",1200,-500,22.3,"YSI"
"19910908",1200,-400,22.3,"YSI"
"19910908",1200,-300,22.4,"YSI"
"19910908",1200,-200,22.4,"YSI"
"19910908",1200,-100,22.5,"YSI"
"19910908",1200,0,22.7,"YSI"
"19910921",1200,-2300,7.5,"YSI"
"19910921",1200,-2200,7.6,"YSI"
"19910921",1200,-2100,7.7,"YSI"
"19910921",1200,-2000,7.9,"YSI"
"19910921",1200,-1900,8.1,"YSI"
"19910921",1200,-1800,8.5,"YSI"
"19910921",1200,-1700,9.1,"YSI"
"19910921",1200,-1600,10,"YSI"
"19910921",1200,-1500,11,"YSI"
"19910921",1200,-1400,12.4,"YSI"
"19910921",1200,-1300,14.2,"YSI"
"19910921",1200,-1200,17.3,"YSI"
"19910921",1200,-1100,20.2,"YSI"
"19910921",1200,-1000,20.3,"YSI"
"19910921",1200,-900,20.3,"YSI"
"19910921",1200,-800,20.4,"YSI"
"19910921",1200,-700,20.4,"YSI"
"19910921",1200,-600,20.4,"YSI"
"19910921",1200,-500,20.4,"YSI"
"19910921",1200,-400,20.4,"YSI"
"19910921",1200,-300,20.4,"YSI"
"19910921",1200,-200,20.4,"YSI"
"19910921",1200,-100,20.4,"YSI"
"19910921",1200,0,20.4,"YSI"
"19911011",1200,-2300,7.5,"YSI"
"19911011",1200,-2200,7.6,"YSI"
"19911011",1200,-2100,7.8,"YSI"
"19911011",1200,-2000,8,"YSI"
"19911011",1200,-1900,8.4,"YSI"
"19911011",1200,-1800,8.8,"YSI"
"19911011",1200,-1700,9.2,"YSI"
"19911011",1200,-1600,10,"YSI"
"19911011",1200,-1500,11.9,"YSI"
"19911011",1200,-1400,15.7,"YSI"
"19911011",1200,-1300,15.8,"YSI"
"19911011",1200,-1200,15.8,"YSI"
"19911011",1200,-1100,15.9,"YSI"
"19911011",1200,-1000,15.9,"YSI"
"19911011",1200,-900,15.9,"YSI"
"19911011",1200,-800,15.9,"YSI"
"19911011",1200,-700,15.9,"YSI"
"19911011",1200,-600,15.9,"YSI"
"19911011",1200,-500,15.9,"YSI"
"19911011",1200,-400,15.9,"YSI"
"19911011",1200,-300,15.9,"YSI"
"19911011",1200,-200,15.9,"YSI"
"19911011",1200,-100,15.9,"YSI"
"19911011",1200,0,15.8,"YSI"
"19911122",1200,-2300,8.4,"YSI"
"19911122",1200,-2200,8.4,"YSI"
"19911122",1200,-2100,8.4,"YSI"
"19911122",1200,-2000,8.4,"YSI"
"19911122",1200,-1900,8.4,"YSI"
"19911122",1200,-1800,8.4,"YSI"
"19911122",1200,-1700,8.4,"YSI"
"19911122",1200,-1600,8.5,"YSI"
"19911122",1200,-1500,8.5,"YSI"
"19911122",1200,-1400,8.5,"YSI"
"19911122",1200,-1300,8.5,"YSI"
"19911122",1200,-1200,8.5,"YSI"
"19911122",1200,-1100,8.6,"YSI"
"19911122",1200,-1000,8.6,"YSI"
"19911122",1200,-900,8.7,"YSI"
"19911122",1200,-800,8.7,"YSI"
"19911122",1200,-700,8.8,"YSI"
"19911122",1200,-600,8.9,"YSI"
"19911122",1200,-500,9.1,"YSI"
"19911122",1200,-400,9.2,"YSI"
"19911122",1200,-300,9.3,"YSI"
"19911122",1200,-200,9.6,"YSI"
"19911122",1200,-100,10.3,"YSI"
"19911122",1200,0,10.5,"YSI"
"19911217",1200,-2200,4.4,"YSI"
"19911217",1200,-2100,4.3,"YSI"
"19911217",1200,-2000,4.3,"YSI"
"19911217",1200,-1900,4.3,"YSI"
"19911217",1200,-1800,4.3,"YSI"
"19911217",1200,-1700,4.4,"YSI"
"19911217",1200,-1600,4.4,"YSI"
"19911217",1200,-1500,4.4,"YSI"
"19911217",1200,-1400,4.3,"YSI"
"19911217",1200,-1300,4.3,"YSI"
"19911217",1200,-1200,4.4,"YSI"
"19911217",1200,-1100,4.4,"YSI"
"19911217",1200,-1000,4.4,"YSI"
"19911217",1200,-900,4.4,"YSI"
"19911217",1200,-800,4.4,"YSI"
"19911217",1200,-700,4.4,"YSI"
"19911217",1200,-600,4.4,"YSI"
"19911217",1200,-500,4.4,"YSI"
"19911217",1200,-400,4.4,"YSI"
"19911217",1200,-300,4.4,"YSI"
"19911217",1200,-200,4.4,"YSI"
"19911217",1200,-100,4.3,"YSI"
"19911217",1200,0,4.3,"YSI"
"19920125",1200,-2300,2.6,"YSI"
"19920125",1200,-2200,2.1,"YSI"
"19920125",1200,-2100,2.1,"YSI"
"19920125",1200,-2000,2,"YSI"
"19920125",1200,-1900,2,"YSI"
"19920125",1200,-1800,2,"YSI"
"19920125",1200,-1700,2,"YSI"
"19920125",1200,-1600,2,"YSI"
"19920125",1200,-1500,1.9,"YSI"
"19920125",1200,-1400,1.9,"YSI"
"19920125",1200,-1300,1.9,"YSI"
"19920125",1200,-1200,1.7,"YSI"
"19920125",1200,-1100,1.6,"YSI"
"19920125",1200,-1000,1.5,"YSI"
"19920125",1200,-900,1.4,"YSI"
"19920125",1200,-800,1.4,"YSI"
"19920125",1200,-700,1.4,"YSI"
"19920125",1200,-600,1.4,"YSI"
"19920125",1200,-500,1.4,"YSI"
"19920125",1200,-400,1.4,"YSI"
"19920125",1200,-300,1.4,"YSI"
"19920125",1200,-200,1.3,"YSI"
"19920125",1200,-100,1.3,"YSI"
"19920125",1200,0,1.2,"YSI"
"19920221",1200,-2300,3.2,"YSI"
"19920221",1200,-2200,2.9,"YSI"
"19920221",1200,-2100,2.7,"YSI"
"19920221",1200,-2000,2.7,"YSI"
"19920221",1200,-1900,2.7,"YSI"
"19920221",1200,-1800,2.6,"YSI"
"19920221",1200,-1700,2.5,"YSI"
"19920221",1200,-1600,2.5,"YSI"
"19920221",1200,-1500,2.5,"YSI"
"19920221",1200,-1400,2.5,"YSI"
"19920221",1200,-1300,2.5,"YSI"
"19920221",1200,-1200,2.5,"YSI"
"19920221",1200,-1100,2.5,"YSI"
"19920221",1200,-1000,2.5,"YSI"
"19920221",1200,-900,2.5,"YSI"
"19920221",1200,-800,2.5,"YSI"
"19920221",1200,-700,2.5,"YSI"
"19920221",1200,-600,2.5,"YSI"
"19920221",1200,-500,2.5,"YSI"
"19920221",1200,-400,2.5,"YSI"
"19920221",1200,-300,2.5,"YSI"
"19920221",1200,-200,2.5,"YSI"
"19920221",1200,-100,2.5,"YSI"
"19920221",1200,0,2.1,"YSI"
"19920409",1200,-2200,3.7,"YSI"
"19920409",1200,-2100,3.7,"YSI"
"19920409",1200,-2000,3.7,"YSI"
"19920409",1200,-1900,3.8,"YSI"
"19920409",1200,-1800,3.8,"YSI"
"19920409",1200,-1700,3.8,"YSI"
"19920409",1200,-1600,3.8,"YSI"
"19920409",1200,-1500,3.8,"YSI"
"19920409",1200,-1400,3.8,"YSI"
"19920409",1200,-1300,3.9,"YSI"
"19920409",1200,-1200,3.9,"YSI"
"19920409",1200,-1100,3.9,"YSI"
"19920409",1200,-1000,3.9,"YSI"
"19920409",1200,-900,3.9,"YSI"
"19920409",1200,-800,3.9,"YSI"
"19920409",1200,-700,3.9,"YSI"
"19920409",1200,-600,3.9,"YSI"
